city,city_ascii,state_id,,,county_name,lat,lng,population
West Jordan,West Jordan,UT,,,Salt Lake,40.6024,-112.0008,116277
Broken Arrow,Broken Arrow,OK,,,Tulsa,36.038,-95.7806,115919
Harlingen,Harlingen,TX,,,Cameron,26.1916,-97.6977,115767
Kailua,Kailua,HI,,,Honolulu,21.392,-157.7396,115634
Westminster,Westminster,CO,,,Adams,39.8837,-105.0624,115546
Gilroy,Gilroy,CA,,,Santa Clara,37.0046,-121.5854,115448
Richmond,Richmond,CA,,,Contra Costa,37.9477,-122.3389,115396
Mandeville,Mandeville,LA,,,St. Tammany,30.3751,-90.0904,115292
Utica,Utica,NY,,,Oneida,43.0962,-75.2261,114961
Ponce,Ponce,PR,,,Ponce,18.0127,-66.6212,114940
League City,League City,TX,,,Galveston,29.4874,-95.1087,114885
Port Arthur,Port Arthur,TX,,,Jefferson,29.8554,-93.9264,114860
Lowell,Lowell,MA,,,Middlesex,42.6389,-71.3217,114799
East Los Angeles,East Los Angeles,CA,,,Los Angeles,34.0326,-118.1691,114617
Carlsbad,Carlsbad,CA,,,San Diego,33.1246,-117.2834,114500
Elgin,Elgin,IL,,,Kane,42.0383,-88.324,114106
Waterloo,Waterloo,IA,,,Black Hawk,42.4918,-92.3522,113832
Leominster,Leominster,MA,,,Worcester,42.5209,-71.7717,113462
Bend,Bend,OR,,,Deschutes,44.0563,-121.3095,113454
Sioux City,Sioux City,IA,,,Woodbury,42.4959,-96.3901,112823
Gresham,Gresham,OR,,,Multnomah,45.5021,-122.4413,112818
Longview,Longview,TX,,,Gregg,32.5193,-94.7622,112687
Pompano Beach,Pompano Beach,FL,,,Broward,26.2428,-80.1312,112212
Downey,Downey,CA,,,Los Angeles,33.9379,-118.1311,111793
Murrieta,Murrieta,CA,,,Riverside,33.5719,-117.1909,111621
Idaho Falls,Idaho Falls,ID,,,Bonneville,43.4871,-112.0362,111295
Miami Gardens,Miami Gardens,FL,,,Miami-Dade,25.9433,-80.2426,111264
Everett,Everett,WA,,,Snohomish,47.9525,-122.1669,111083
Holland,Holland,MI,,,Ottawa,42.7677,-86.0984,110905
Costa Mesa,Costa Mesa,CA,,,Orange,33.6667,-117.9135,110538
Temecula,Temecula,CA,,,Riverside,33.4928,-117.1315,110404
Jacksonville,Jacksonville,NC,,,Onslow,34.7289,-77.3941,109958
San Buenaventura,San Buenaventura,CA,,,Ventura,34.2741,-119.2314,109900
Sugar Land,Sugar Land,TX,,,Fort Bend,29.5935,-95.6358,109735
Chico,Chico,CA,,,Butte,39.7578,-121.8161,109411
South Fulton,South Fulton,GA,,,Fulton,33.6273,-84.58,109157
Sparks,Sparks,NV,,,Washoe,39.5736,-119.7161,109106
Eau Claire,Eau Claire,WI,,,Eau Claire,44.8197,-91.4948,108477
Auburn,Auburn,AL,,,Lee,32.6087,-85.4903,108327
Dearborn,Dearborn,MI,,,Wayne,42.3127,-83.213,107846
Riverview,Riverview,FL,,,Hillsborough,27.8227,-82.3023,107776
Allen,Allen,TX,,,Collin,33.1088,-96.6735,107684
West Covina,West Covina,CA,,,Los Angeles,34.0555,-117.9113,107436
Centennial,Centennial,CO,,,Arapahoe,39.5926,-104.8673,107386
Bloomington,Bloomington,IN,,,Monroe,39.1637,-86.5257,107262
Sandy Springs,Sandy Springs,GA,,,Fulton,33.9366,-84.3703,107198
El Monte,El Monte,CA,,,Los Angeles,34.0739,-118.0291,107066
Hillsboro,Hillsboro,OR,,,Washington,45.5273,-122.936,107050
Menifee,Menifee,CA,,,Riverside,33.6909,-117.1849,107020
Rio Rancho,Rio Rancho,NM,,,Sandoval,35.2873,-106.6982,106533
Davie,Davie,FL,,,Broward,26.0789,-80.287,106412
Jurupa Valley,Jurupa Valley,CA,,,Riverside,34.001,-117.4706,106244
Columbia,Columbia,MD,,,Howard,39.2004,-76.859,105871
Inglewood,Inglewood,CA,,,Los Angeles,33.9566,-118.3444,105575
Spokane Valley,Spokane Valley,WA,,,Spokane,47.6626,-117.2346,105460
Renton,Renton,WA,,,King,47.4784,-122.1918,105279
San Tan Valley,San Tan Valley,AZ,,,Pinal,33.1786,-111.5629,105231
Burbank,Burbank,CA,,,Los Angeles,34.1879,-118.3235,105165
Brockton,Brockton,MA,,,Plymouth,42.0821,-71.0242,105080
El Cajon,El Cajon,CA,,,San Diego,32.8017,-116.9604,104909
Rialto,Rialto,CA,,,San Bernardino,34.1175,-117.3892,103866
San Mateo,San Mateo,CA,,,San Mateo,37.5522,-122.3121,103555
Goodyear,Goodyear,AZ,,,Maricopa,33.2614,-112.3622,102891
Charlottesville,Charlottesville,VA,,,Charlottesville,38.0375,-78.4855,102802
Lafayette,Lafayette,CO,,,Boulder,39.9946,-105.0998,102615
Lee's Summit,Lee's Summit,MO,,,Jackson,38.9171,-94.3816,102583
Edinburg,Edinburg,TX,,,Hidalgo,26.3196,-98.1597,102561
Daly City,Daly City,CA,,,San Mateo,37.6862,-122.4685,102560
Wichita Falls,Wichita Falls,TX,,,Wichita,33.9072,-98.5291,102558
Bowling Green,Bowling Green,KY,,,Warren,36.9716,-86.4378,102247
Longmont,Longmont,CO,,,Boulder,40.1686,-105.1005,102183
Vacaville,Vacaville,CA,,,Solano,38.3587,-121.9673,102085
Highlands Ranch,Highlands Ranch,CO,,,Douglas,39.5419,-104.9708,101437
Quincy,Quincy,MA,,,Norfolk,42.2506,-71.0187,101361
Fishers,Fishers,IN,,,Hamilton,39.9588,-85.9659,100918
Lynn,Lynn,MA,,,Essex,42.4781,-70.9664,100905
Norwalk,Norwalk,CA,,,Los Angeles,33.9069,-118.0829,100713
Carmel,Carmel,IN,,,Hamilton,39.965,-86.146,100501
Hesperia,Hesperia,CA,,,San Bernardino,34.3975,-117.3147,100141
St. Augustine,St. Augustine,FL,,,St. Johns,29.8976,-81.31,99936
Buckeye,Buckeye,AZ,,,Maricopa,33.4314,-112.6429,99844
San Angelo,San Angelo,TX,,,Tom Green,31.4424,-100.4504,99507
Federal Way,Federal Way,WA,,,King,47.3091,-122.3358,99232
Bismarck,Bismarck,ND,,,Burleigh,46.8143,-100.7694,99060
Boca Raton,Boca Raton,FL,,,Palm Beach,26.3752,-80.108,98833
New Braunfels,New Braunfels,TX,,,Comal,29.6994,-98.1148,98700
Vista,Vista,CA,,,San Diego,33.1896,-117.2386,98646
Beaverton,Beaverton,OR,,,Washington,45.4779,-122.8168,97502
Portsmouth,Portsmouth,VA,,,Portsmouth,36.8468,-76.354,97299
Orem,Orem,UT,,,Utah,40.2981,-111.6994,97048
Conroe,Conroe,TX,,,Montgomery,30.3238,-95.4824,96976
Suffolk,Suffolk,VA,,,Suffolk,36.6953,-76.6398,96638
Sunrise,Sunrise,FL,,,Broward,26.1547,-80.2997,96633
Lawrence,Lawrence,KS,,,Douglas,38.9597,-95.2642,96380
Arden-Arcade,Arden-Arcade,CA,,,Sacramento,38.6017,-121.3845,96319
Prescott Valley,Prescott Valley,AZ,,,Yavapai,34.598,-112.3185,96190
Middletown,Middletown,OH,,,Butler,39.5033,-84.3659,95894
San Germán,San German,PR,,,San Germán,18.0827,-67.046,95622
Edmond,Edmond,OK,,,Oklahoma,35.6689,-97.416,95618
Tracy,Tracy,CA,,,San Joaquin,37.7269,-121.4523,95358
Manteca,Manteca,CA,,,San Joaquin,37.7927,-121.2264,95347
Kingsport,Kingsport,TN,,,Sullivan,36.5224,-82.5454,95059
Portsmouth,Portsmouth,NH,,,Rockingham,43.058,-70.7826,94815
Sandy,Sandy,UT,,,Salt Lake,40.5709,-111.8506,94723
Palm Coast,Palm Coast,FL,,,Flagler,29.5389,-81.2457,94362
Slidell,Slidell,LA,,,St. Tammany,30.2887,-89.7828,94220
San Marcos,San Marcos,CA,,,San Diego,33.135,-117.1743,94078
Livonia,Livonia,MI,,,Wayne,42.3972,-83.3733,94058
Santa Fe,Santa Fe,NM,,,Santa Fe,35.6619,-105.9819,94032
Plantation,Plantation,FL,,,Broward,26.1259,-80.2617,94002
Atascocita,Atascocita,TX,,,Harris,29.9777,-95.1953,93926
Fall River,Fall River,MA,,,Bristol,41.7136,-71.1015,93764
Compton,Compton,CA,,,Los Angeles,33.893,-118.2274,93525
Carson,Carson,CA,,,Los Angeles,33.8374,-118.2559,93523
La Crosse,La Crosse,WI,,,La Crosse,43.8241,-91.2268,93163
Missoula,Missoula,MT,,,Missoula,46.8751,-114.0214,92942
O'Fallon,O'Fallon,MO,,,St. Charles,38.785,-90.7175,92697
Mount Pleasant,Mount Pleasant,SC,,,Charleston,32.8537,-79.8203,92662
Roswell,Roswell,GA,,,Fulton,34.0391,-84.3513,92577
Hoover,Hoover,AL,,,Jefferson,33.3763,-86.8068,92401
Florence,Florence,SC,,,Florence,34.178,-79.7898,92315
Williamsburg,Williamsburg,VA,,,Williamsburg,37.2693,-76.7076,91935
South Gate,South Gate,CA,,,Los Angeles,33.9447,-118.1926,91836
Chino,Chino,CA,,,San Bernardino,33.9836,-117.6654,91775
Fort Myers,Fort Myers,FL,,,Lee,26.6194,-81.8302,91730
Kirkland,Kirkland,WA,,,King,47.697,-122.2057,91614
Santa Monica,Santa Monica,CA,,,Los Angeles,34.0235,-118.481,91535
Vineland,Vineland,NJ,,,Cumberland,39.4653,-74.9981,91393
Norwalk,Norwalk,CT,,,Western Connecticut,41.1144,-73.4215,91375
Alafaya,Alafaya,FL,,,Orange,28.528,-81.1868,90874
Lawton,Lawton,OK,,,Comanche,34.6175,-98.4202,90662
Avondale,Avondale,AZ,,,Maricopa,33.3873,-112.3235,90644
Germantown,Germantown,MD,,,Montgomery,39.1755,-77.2643,90521
Rapid City,Rapid City,SD,,,Pennington,44.0716,-103.2204,90421
Westminster,Westminster,CA,,,Orange,33.7523,-117.9938,90147
Clifton,Clifton,NJ,,,Passaic,40.863,-74.1575,89247
Waukegan,Waukegan,IL,,,Lake,42.3698,-87.8716,88919
Bloomington,Bloomington,MN,,,Hennepin,44.8306,-93.3151,88838
Mayagüez,Mayaguez,PR,,,Mayagüez,18.2003,-67.1397,88722
San Leandro,San Leandro,CA,,,Alameda,37.7074,-122.1599,88531
Newton,Newton,MA,,,Middlesex,42.3316,-71.2085,88504
Joplin,Joplin,MO,,,Jasper,37.0757,-94.5018,88490
Lawrence,Lawrence,MA,,,Essex,42.7002,-71.1626,88297
Springdale,Springdale,AR,,,Washington,36.1901,-94.1574,87388
Troy,Troy,MI,,,Oakland,42.5817,-83.1457,87307
Citrus Heights,Citrus Heights,CA,,,Sacramento,38.6948,-121.288,87036
Deerfield Beach,Deerfield Beach,FL,,,Broward,26.305,-80.1277,86742
Town 'n' Country,Town 'n' Country,FL,,,Hillsborough,28.0106,-82.5763,86544
Winchester,Winchester,VA,,,Winchester,39.1735,-78.1746,86501
Mission,Mission,TX,,,Hidalgo,26.2039,-98.3256,86234
Bryan,Bryan,TX,,,Brazos,30.665,-96.3807,86169
Hawthorne,Hawthorne,CA,,,Los Angeles,33.9147,-118.3476,85933
Whittier,Whittier,CA,,,Los Angeles,33.9678,-118.0188,85925
Livermore,Livermore,CA,,,Alameda,37.6868,-121.7607,85870
Lake Forest,Lake Forest,CA,,,Orange,33.6605,-117.6714,85846
San Ramon,San Ramon,CA,,,Contra Costa,37.7624,-121.9365,85734
Melbourne,Melbourne,FL,,,Brevard,28.1086,-80.6627,85718
Franklin,Franklin,TN,,,Williamson,35.92,-86.8516,85575
Auburn,Auburn,WA,,,King,47.3039,-122.2108,85455
Port Huron,Port Huron,MI,,,St. Clair,42.9821,-82.4388,85051
Decatur,Decatur,IL,,,Macon,39.8557,-88.9342,84629
Baytown,Baytown,TX,,,Harris,29.7587,-94.9671,84538
Brooklyn Park,Brooklyn Park,MN,,,Hennepin,45.1112,-93.3505,84349
Springfield,Springfield,OH,,,Clark,39.93,-83.7959,84309
Newport Beach,Newport Beach,CA,,,Orange,33.6151,-117.8668,84304
Westland,Westland,MI,,,Wayne,42.3192,-83.3805,84155
Newark,Newark,OH,,,Licking,40.0706,-82.425,83890
Muncie,Muncie,IN,,,Delaware,40.1989,-85.395,83477
Farmington Hills,Farmington Hills,MI,,,Oakland,42.486,-83.3771,83316
Cicero,Cicero,IL,,,Cook,41.8445,-87.7593,83223
Buena Park,Buena Park,CA,,,Orange,33.8572,-118.0046,83052
Warwick,Warwick,RI,,,Kent,41.7062,-71.4334,82871
Hattiesburg,Hattiesburg,MS,,,Forrest,31.3074,-89.317,82730
Cranston,Cranston,RI,,,Providence,41.7658,-71.4858,82632
Albany,Albany,GA,,,Dougherty,31.5776,-84.1762,82612
Layton,Layton,UT,,,Davis,41.077,-111.962,82512
Madera,Madera,CA,,,Madera,36.963,-120.0778,82510
Largo,Largo,FL,,,Pinellas,27.9088,-82.7712,82506
Redwood City,Redwood City,CA,,,San Mateo,37.5025,-122.2253,82423
Mountain View,Mountain View,CA,,,Santa Clara,37.4001,-122.0796,82363
Pine Hills,Pine Hills,FL,,,Orange,28.5818,-81.4692,82264
Folsom,Folsom,CA,,,Sacramento,38.6668,-121.1422,82140
Silver Spring,Silver Spring,MD,,,Montgomery,39.0028,-77.0207,82129
Johns Creek,Johns Creek,GA,,,Fulton,34.0333,-84.2027,82115
The Villages,The Villages,FL,,,Sumter,28.9034,-81.9887,82108
Owensboro,Owensboro,KY,,,Daviess,37.7575,-87.1172,81734
Napa,Napa,CA,,,Napa,38.2975,-122.301,81643
New Rochelle,New Rochelle,NY,,,Westchester,40.9304,-73.7836,81591
Alhambra,Alhambra,CA,,,Los Angeles,34.084,-118.1355,81483
Cheyenne,Cheyenne,WY,,,Laramie,41.135,-104.7902,81378
Miami Beach,Miami Beach,FL,,,Miami-Dade,25.8171,-80.1396,81319
Wenatchee,Wenatchee,WA,,,Chelan,47.436,-120.3295,81106
Jackson,Jackson,MI,,,Jackson,42.2431,-84.4038,81058
Lehi,Lehi,UT,,,Utah,40.4136,-111.8725,81039
Anderson,Anderson,IN,,,Madison,40.0891,-85.6892,80820
Homestead,Homestead,FL,,,Miami-Dade,25.4665,-80.4472,80725
Florence,Florence,AL,,,Lauderdale,34.8303,-87.6655,80720
Rancho Cordova,Rancho Cordova,CA,,,Sacramento,38.5737,-121.2527,80656
Morgantown,Morgantown,WV,,,Monongalia,39.6383,-79.9464,80626
Boynton Beach,Boynton Beach,FL,,,Palm Beach,26.5281,-80.0811,80601
Somerville,Somerville,MA,,,Middlesex,42.3908,-71.1014,80549
North Port,North Port,FL,,,Sarasota,27.0576,-82.1977,80512
Lakewood,Lakewood,CA,,,Los Angeles,33.8471,-118.1222,80510
Salisbury,Salisbury,MD,,,Wicomico,38.3756,-75.5865,80352
South Jordan,South Jordan,UT,,,Salt Lake,40.557,-111.9784,80331
Parma,Parma,OH,,,Cuyahoga,41.3843,-81.7286,80131
Pharr,Pharr,TX,,,Hidalgo,26.1685,-98.1904,79809
State College,State College,PA,,,Centre,40.7909,-77.8567,79803
Plymouth,Plymouth,MN,,,Hennepin,45.0225,-93.4617,79526
Turlock,Turlock,CA,,,Stanislaus,37.5053,-120.8588,79394
Davis,Davis,CA,,,Yolo,38.5553,-121.737,79355
Perris,Perris,CA,,,Riverside,33.7898,-117.2233,79349
Jonesboro,Jonesboro,AR,,,Craighead,35.8212,-90.6791,79187
Tustin,Tustin,CA,,,Orange,33.7311,-117.8107,79035
Terre Haute,Terre Haute,IN,,,Vigo,39.466,-87.3751,78940
Upland,Upland,CA,,,San Bernardino,34.1178,-117.6604,78940
Georgetown,Georgetown,TX,,,Williamson,30.666,-97.6966,78803
Texarkana,Texarkana,TX,,,Bowie,33.45,-94.0847,78541
Kendall,Kendall,FL,,,Miami-Dade,25.6697,-80.3556,78527
Pasco,Pasco,WA,,,Franklin,46.2506,-119.1305,78446
Milpitas,Milpitas,CA,,,Santa Clara,37.4336,-121.8921,78216
Carmichael,Carmichael,CA,,,Sacramento,38.6318,-121.3263,78070
Chino Hills,Chino Hills,CA,,,San Bernardino,33.9508,-117.7254,78024
Flower Mound,Flower Mound,TX,,,Denton,33.0343,-97.1146,77886
Flagstaff,Flagstaff,AZ,,,Coconino,35.1872,-111.6194,77868
Alton,Alton,IL,,,Madison,38.9037,-90.152,77583
Pleasanton,Pleasanton,CA,,,Alameda,37.6663,-121.8805,77500
Cedar Park,Cedar Park,TX,,,Williamson,30.5105,-97.8197,77474
Bellflower,Bellflower,CA,,,Los Angeles,33.888,-118.1271,77396
Loveland,Loveland,CO,,,Larimer,40.4166,-105.0623,77350
Mansfield,Mansfield,OH,,,Richland,40.7656,-82.5275,77137
Hammond,Hammond,IN,,,Lake,41.6168,-87.4909,77098
Bethlehem,Bethlehem,PA,,,Northampton,40.6266,-75.3679,77069
Woodbury,Woodbury,MN,,,Washington,44.9057,-92.923,76945
Alameda,Alameda,CA,,,Alameda,37.7668,-122.267,76876
Wyoming,Wyoming,MI,,,Kent,42.8908,-85.7066,76865
Schaumburg,Schaumburg,IL,,,Cook,42.0308,-88.0838,76780
Castle Rock,Castle Rock,CO,,,Douglas,39.3763,-104.8535,76614
Evanston,Evanston,IL,,,Cook,42.0464,-87.6943,76552
Doral,Doral,FL,,,Miami-Dade,25.8152,-80.3565,76490
St. Joseph,St. Joseph,MO,,,Buchanan,39.7598,-94.821,76484
Valdosta,Valdosta,GA,,,Lowndes,30.8502,-83.2788,76393
Wausau,Wausau,WI,,,Marathon,44.962,-89.6459,76386
Pocatello,Pocatello,ID,,,Bannock,42.8724,-112.4647,76370
Elizabethtown,Elizabethtown,KY,,,Hardin,37.7031,-85.8773,76363
Anniston,Anniston,AL,,,Calhoun,33.6712,-85.8135,76228
Arlington Heights,Arlington Heights,IL,,,Cook,42.0955,-87.9826,76220
Rochester Hills,Rochester Hills,MI,,,Oakland,42.6645,-83.1563,76086
Southfield,Southfield,MI,,,Oakland,42.4765,-83.2605,76025
Daytona Beach,Daytona Beach,FL,,,Volusia,29.1995,-81.0982,75924
Pittsburg,Pittsburg,CA,,,Contra Costa,38.0182,-121.8965,75868
Oshkosh,Oshkosh,WI,,,Winnebago,44.0227,-88.5619,75850
Redmond,Redmond,WA,,,King,47.6763,-122.1169,75721
Saratoga Springs,Saratoga Springs,NY,,,Saratoga,43.0674,-73.7775,75599
Apple Valley,Apple Valley,CA,,,San Bernardino,34.5352,-117.2109,75478
Mansfield,Mansfield,TX,,,Tarrant,32.569,-97.1213,75398
Pawtucket,Pawtucket,RI,,,Providence,41.8744,-71.3743,75280
Missouri City,Missouri City,TX,,,Fort Bend,29.563,-95.5365,75234
Broomfield,Broomfield,CO,,,Broomfield,39.9542,-105.0526,75110
Janesville,Janesville,WI,,,Rock,42.6854,-89.0135,74640
San Marcos,San Marcos,TX,,,Hays,29.8734,-97.9356,74469
Camarillo,Camarillo,CA,,,Ventura,34.223,-119.0321,74210
Jackson,Jackson,TN,,,Madison,35.6538,-88.8354,74049
Dothan,Dothan,AL,,,Houston,31.2336,-85.407,74002
Sherman,Sherman,TX,,,Grayson,33.6273,-96.6221,73984
Lauderhill,Lauderhill,FL,,,Broward,26.1605,-80.2241,73961
Harrisonburg,Harrisonburg,VA,,,Harrisonburg,38.4362,-78.8735,73926
Bolingbrook,Bolingbrook,IL,,,Will,41.6901,-88.1021,73813
Ellicott City,Ellicott City,MD,,,Howard,39.2774,-76.8345,73737
Alexandria,Alexandria,LA,,,Rapides,31.2923,-92.4702,73457
Battle Creek,Battle Creek,MI,,,Calhoun,42.2985,-85.2296,73448
New Britain,New Britain,CT,,,Capitol,41.6759,-72.7862,73301
Sheboygan,Sheboygan,WI,,,Sheboygan,43.7403,-87.7316,73268
Brunswick,Brunswick,GA,,,Glynn,31.1449,-81.4746,73159
Altoona,Altoona,PA,,,Blair,40.5082,-78.4007,73070
Lodi,Lodi,CA,,,San Joaquin,38.1218,-121.2932,72996
Redlands,Redlands,CA,,,San Bernardino,34.0512,-117.1712,72985
Caguas,Caguas,PR,,,Caguas,18.2319,-66.0388,72862
Dale City,Dale City,VA,,,Prince William,38.6473,-77.3459,72793
Glen Burnie,Glen Burnie,MD,,,Anne Arundel,39.156,-76.6071,72772
Mount Vernon,Mount Vernon,NY,,,Westchester,40.9136,-73.8291,72528
Lakeville,Lakeville,MN,,,Dakota,44.6774,-93.252,72480
Dover,Dover,NH,,,Strafford,43.1887,-70.8845,72476
Lebanon,Lebanon,PA,,,Lebanon,40.3412,-76.4228,72475
Rocklin,Rocklin,CA,,,Placer,38.8075,-121.2489,72340
Framingham,Framingham,MA,,,Middlesex,42.3085,-71.4368,72013
Wesley Chapel,Wesley Chapel,FL,,,Pasco,28.2106,-82.3238,71965
Noblesville,Noblesville,IN,,,Hamilton,40.0355,-86.0042,71940
Tamarac,Tamarac,FL,,,Broward,26.2056,-80.2539,71887
Centreville,Centreville,VA,,,Fairfax,38.839,-77.4389,71885
Poinciana,Poinciana,FL,,,Polk,28.1217,-81.4821,71665
Fairbanks,Fairbanks,AK,,,Fairbanks North Star,64.8353,-147.6533,71555
Lake Elsinore,Lake Elsinore,CA,,,Riverside,33.6847,-117.3344,71516
Camden,Camden,NJ,,,Camden,39.9361,-75.1073,71471
Rogers,Rogers,AR,,,Benton,36.317,-94.1531,71411
Blaine,Blaine,MN,,,Anoka,45.1696,-93.2077,71261
Wilmington,Wilmington,DE,,,New Castle,39.7415,-75.5416,71124
St. Charles,St. Charles,MO,,,St. Charles,38.7954,-90.5157,71048
Blacksburg,Blacksburg,VA,,,Montgomery,37.23,-80.4279,71014
Waukesha,Waukesha,WI,,,Waukesha,43.0087,-88.2464,70779
Casas Adobes,Casas Adobes,AZ,,,Pima,32.3423,-111.0113,70770
Baldwin Park,Baldwin Park,CA,,,Los Angeles,34.0829,-117.9722,70720
Cleveland,Cleveland,TN,,,Bradley,35.1817,-84.8707,70578
Dublin,Dublin,CA,,,Alameda,37.7161,-121.8963,70542
Ankeny,Ankeny,IA,,,Polk,41.7288,-93.6031,70542
Maple Grove,Maple Grove,MN,,,Hennepin,45.1089,-93.4626,70539
Bayonne,Bayonne,NJ,,,Hudson,40.6668,-74.1158,70468
North Richland Hills,North Richland Hills,TX,,,Tarrant,32.8604,-97.218,70338
Eastvale,Eastvale,CA,,,Riverside,33.9617,-117.5803,70179
Guaynabo,Guaynabo,PR,,,Guaynabo,18.3832,-66.1134,70087
Glens Falls,Glens Falls,NY,,,Warren,43.3109,-73.6458,70005
Longview,Longview,WA,,,Cowlitz,46.1461,-122.963,70004
Tulare,Tulare,CA,,,Tulare,36.1995,-119.34,69984
Conway,Conway,AR,,,Faulkner,35.0753,-92.4692,69918
West Des Moines,West Des Moines,IA,,,Polk,41.5521,-93.7806,69893
Redondo Beach,Redondo Beach,CA,,,Los Angeles,33.8577,-118.3765,69814
Walnut Creek,Walnut Creek,CA,,,Contra Costa,37.9024,-122.0399,69790
Passaic,Passaic,NJ,,,Passaic,40.8574,-74.1282,69651
Porterville,Porterville,CA,,,Tulare,36.0643,-119.0338,69616
Maricopa,Maricopa,AZ,,,Pinal,33.0408,-112.0011,69554
Fajardo,Fajardo,PR,,,Fajardo,18.3331,-65.6589,69381
Spring Hill,Spring Hill,TN,,,Maury,35.7437,-86.9116,69298
Gaithersburg,Gaithersburg,MD,,,Montgomery,39.1346,-77.2131,69225
El Paso de Robles,El Paso de Robles,CA,,,San Luis Obispo,35.6394,-120.656,69218
East Orange,East Orange,NJ,,,Essex,40.7651,-74.2117,69183
Sumter,Sumter,SC,,,Sumter,33.9392,-80.393,68914
Grand Forks,Grand Forks,ND,,,Grand Forks,47.9214,-97.0884,68853
Bristol,Bristol,TN,,,Sullivan,36.5572,-82.2154,68737
Michigan City,Michigan City,IN,,,LaPorte,41.7092,-86.869,68617
Gary,Gary,IN,,,Lake,41.5905,-87.3473,68604
Dubuque,Dubuque,IA,,,Dubuque,42.5002,-90.707,68567
Schenectady,Schenectady,NY,,,Schenectady,42.8025,-73.9275,68521
Casper,Casper,WY,,,Natrona,42.842,-106.3208,68438
Hanford,Hanford,CA,,,Kings,36.3274,-119.6549,68276
Shawnee,Shawnee,KS,,,Johnson,39.0158,-94.8076,68175
South Hill,South Hill,WA,,,Pierce,47.1198,-122.2853,68161
Eagan,Eagan,MN,,,Dakota,44.817,-93.1638,68158
Union City,Union City,CA,,,Alameda,37.6032,-122.0181,68141
Weston,Weston,FL,,,Broward,26.1006,-80.4054,67952
Kankakee,Kankakee,IL,,,Kankakee,41.102,-87.8643,67925
Leander,Leander,TX,,,Williamson,30.5728,-97.8618,67880
Hammond,Hammond,LA,,,Tangipahoa,30.5061,-90.4563,67874
Corvallis,Corvallis,OR,,,Benton,44.5698,-123.2779,67769
Apex,Apex,NC,,,Wake,35.7237,-78.8743,67765
Yorba Linda,Yorba Linda,CA,,,Orange,33.889,-117.7714,67407
Bethesda,Bethesda,MD,,,Montgomery,38.9866,-77.1188,67403
Haverhill,Haverhill,MA,,,Essex,42.7838,-71.0871,67387
Palo Alto,Palo Alto,CA,,,Santa Clara,37.3905,-122.1468,67231
Rockville,Rockville,MD,,,Montgomery,39.0834,-77.1553,67218
Spring,Spring,TX,,,Harris,30.0613,-95.383,67103
Delray Beach,Delray Beach,FL,,,Palm Beach,26.455,-80.0905,66940
Watsonville,Watsonville,CA,,,Santa Cruz,36.9206,-121.7708,66842
Mount Vernon,Mount Vernon,WA,,,Skagit,48.4203,-122.3115,66704
Palatine,Palatine,IL,,,Cook,42.118,-88.043,66548
Victoria,Victoria,TX,,,Victoria,28.8287,-96.9849,66523
Skokie,Skokie,IL,,,Cook,42.036,-87.74,66427
Morristown,Morristown,TN,,,Hamblen,36.2043,-83.3001,66407
Sammamish,Sammamish,WA,,,King,47.6017,-122.0416,66375
Union City,Union City,NJ,,,Hudson,40.7675,-74.0323,66375
Queen Creek,Queen Creek,AZ,,,Maricopa,33.2454,-111.6173,66369
Alpharetta,Alpharetta,GA,,,Fulton,34.0704,-84.2738,66355
Lima,Lima,OH,,,Allen,40.741,-84.112,66286
Novi,Novi,MI,,,Oakland,42.4786,-83.4893,66224
Great Falls,Great Falls,MT,,,Cascade,47.5022,-111.2996,66175
Ames,Ames,IA,,,Story,42.0256,-93.6217,66112
Juana Díaz,Juana Diaz,PR,,,Juana Díaz,18.0532,-66.5044,66102
Malden,Malden,MA,,,Middlesex,42.4305,-71.0576,65509
Dundalk,Dundalk,MD,,,Baltimore,39.2704,-76.4942,65441
Albany,Albany,OR,,,Linn,44.6272,-123.0965,65410
Castro Valley,Castro Valley,CA,,,Alameda,37.7088,-122.0626,65389
Dalton,Dalton,GA,,,Whitfield,34.769,-84.972,65317
Lynwood,Lynwood,CA,,,Los Angeles,33.924,-118.2016,65291
Pflugerville,Pflugerville,TX,,,Travis,30.4515,-97.6018,65162
Sebring,Sebring,FL,,,Highlands,27.477,-81.453,65138
Kenner,Kenner,LA,,,Jefferson,30.0109,-90.2549,65113
Port Charlotte,Port Charlotte,FL,,,Charlotte,26.9918,-82.114,64971
Waltham,Waltham,MA,,,Middlesex,42.3889,-71.2423,64723
Commerce City,Commerce City,CO,,,Adams,39.8641,-104.843,64640
Brentwood,Brentwood,CA,,,Contra Costa,37.9356,-121.719,64609
North Little Rock,North Little Rock,AR,,,Pulaski,34.7807,-92.2371,64504
South San Francisco,South San Francisco,CA,,,San Mateo,37.6538,-122.4196,64487
Bellevue,Bellevue,NE,,,Sarpy,41.1485,-95.939,64355
Burnsville,Burnsville,MN,,,Dakota,44.7648,-93.2793,64295
Greenwood,Greenwood,IN,,,Johnson,39.6019,-86.1073,64237
Rowlett,Rowlett,TX,,,Dallas,32.9155,-96.5489,64139
Laguna Niguel,Laguna Niguel,CA,,,Orange,33.5275,-117.705,64023
Bozeman,Bozeman,MT,,,Gallatin,45.6833,-111.0558,63917
Port Orange,Port Orange,FL,,,Volusia,29.1085,-81.0137,63818
